"Timestamp","Bid_Open","Bid_High","Bid_Low","Bid_Close","Bid_Volume","Ask_Open","Ask_High","Ask_Low","Ask_Close","Ask_Volume","Class"
'2012-10-07T23:00:00',1.24831,1.25645,1.2466,1.25293,38076.5848,1.24869,1.25691,1.247,1.25409,38646.8673,True
'2012-10-08T23:00:00',1.2528,1.25854,1.25202,1.25574,44194.9563,1.25319,1.25893,1.25238,1.25645,44705.9719,True
'2012-10-09T23:00:00',1.25574,1.26042,1.25389,1.25887,47615.6746,1.25667,1.26082,1.25443,1.2598,46379.245,True
'2012-10-10T23:00:00',1.25886,1.26418,1.2563,1.26006,44202.4531,1.25996,1.26457,1.25725,1.26081,44357.5249,False
'2012-10-11T23:00:00',1.25996,1.26091,1.24841,1.24989,46103.2442,1.26088,1.26181,1.24887,1.25159,45657.3648,False
'2012-10-14T23:00:00',1.2515,1.25301,1.24783,1.25226,45620.9663,1.25191,1.2535,1.24819,1.25309,46230.5518,True
'2012-10-15T23:00:00',1.25214,1.25618,1.251,1.25293,39094.2341,1.25309,1.25658,1.25159,1.25369,38854.9929,True
'2012-10-16T23:00:00',1.25276,1.26287,1.25236,1.26235,44228.6539,1.25385,1.26352,1.25319,1.26311,44178.4791,True
'2012-10-17T23:00:00',1.26225,1.26706,1.26076,1.26311,42305.4173,1.26324,1.2675,1.26115,1.2641,41575.5554,False
'2012-10-18T23:00:00',1.26319,1.26517,1.25952,1.26125,29520.5795,1.26411,1.26577,1.2601,1.26359,29320.4796,False
'2012-10-21T23:00:00',1.26008,1.26248,1.25847,1.26041,28259.9894,1.26052,1.26293,1.2591,1.26152,28956.5079,False
'2012-10-22T23:00:00',1.25979,1.26222,1.25476,1.25687,32407.1452,1.26021,1.26264,1.25513,1.25831,32186.1434,True
'2012-10-23T23:00:00',1.2566,1.26636,1.25496,1.26466,36568.942,1.25719,1.26676,1.25544,1.26555,37190.1268,True
'2012-10-24T23:00:00',1.26259,1.26796,1.26167,1.26348,33535.195,1.263,1.26833,1.26229,1.26429,33835.5555,False
'2012-10-25T23:00:00',1.26326,1.26683,1.25922,1.26439,25777.9295,1.26438,1.26722,1.25972,1.2648,25873.1743,False
'2012-10-28T22:00:00',1.26439,1.2654,1.26018,1.26176,18096.4364,1.26481,1.26671,1.26066,1.26264,17968.555,True
'2012-10-29T22:00:00',1.2615,1.26704,1.26087,1.26295,18960.0978,1.2619,1.26741,1.26133,1.26391,19032.9476,True
'2012-10-30T22:00:00',1.26315,1.26792,1.26218,1.26566,27602.8037,1.26381,1.26833,1.26308,1.26638,27587.5072,True
'2012-10-31T22:00:00',1.26519,1.26989,1.26411,1.26863,33933.4634,1.26561,1.27032,1.26452,1.26934,33125.9511,True
'2012-11-01T22:00:00',1.26845,1.27089,1.26486,1.26535,29137.746,1.26937,1.27163,1.2654,1.26688,27981.5007,False
'2012-11-04T23:00:00',1.26501,1.27025,1.26342,1.26903,23242.5982,1.26539,1.27063,1.26378,1.26956,22975.9013,True
'2012-11-05T23:00:00',1.26903,1.27749,1.26872,1.27538,21662.3507,1.26964,1.2779,1.26907,1.27593,21671.2136,True
'2012-11-06T23:00:00',1.27538,1.27883,1.27171,1.27243,32906.8175,1.27596,1.27922,1.27217,1.2728,32190.4947,False
'2012-11-07T23:00:00',1.27228,1.27703,1.27013,1.27409,28309.2845,1.27289,1.2774,1.27115,1.27473,28365.7231,False
'2012-11-08T23:00:00',1.27386,1.27518,1.26953,1.27185,34934.0372,1.27473,1.27591,1.26993,1.27298,34818.7099,True
'2012-11-11T23:00:00',1.27209,1.27655,1.2703,1.27478,17806.3935,1.2725,1.27695,1.2707,1.27542,18033.4912,True
'2012-11-12T23:00:00',1.27476,1.27661,1.27226,1.27557,19357.964,1.2755,1.27721,1.27272,1.27619,19326.8657,True
'2012-11-13T23:00:00',1.2754,1.27779,1.26764,1.26881,19486.148,1.27635,1.2782,1.2683,1.26945,19368.4901,False
'2012-11-14T23:00:00',1.26871,1.27035,1.26255,1.26361,27671.2138,1.26968,1.27081,1.26293,1.26419,27908.0833,False
'2012-11-15T23:00:00',1.26395,1.27034,1.26299,1.2683,25998.0692,1.26488,1.27068,1.26381,1.26935,26429.1485,True
'2012-11-18T23:00:00',1.26923,1.27485,1.2686,1.2736,19086.7021,1.26957,1.27529,1.26896,1.27422,19311.023,True
'2012-11-19T23:00:00',1.27352,1.27584,1.2687,1.27156,21254.8659,1.27423,1.27636,1.26953,1.27276,21281.3862,False
'2012-11-20T23:00:00',1.27179,1.27305,1.26686,1.26955,20361.6968,1.27288,1.27348,1.26739,1.27018,20163.7907,True
'2012-11-21T23:00:00',1.26945,1.27367,1.26863,1.27204,14213.9665,1.27037,1.27406,1.269,1.27318,14543.856,True
'2012-11-22T23:00:00',1.27171,1.27934,1.27047,1.27711,20438.9169,1.27209,1.28006,1.27126,1.27749,20760.4886,True
'2012-11-25T23:00:00',1.2774,1.27939,1.27563,1.27794,16736.7543,1.2778,1.28003,1.27596,1.27856,16898.8744,True
'2012-11-26T23:00:00',1.27783,1.28156,1.27635,1.27684,19685.7417,1.27865,1.2819,1.2769,1.27797,20330.362,False
'2012-11-27T23:00:00',1.27618,1.28104,1.27611,1.28042,22407.3093,1.27662,1.28156,1.2765,1.2811,22546.5297,True
'2012-11-28T23:00:00',1.28026,1.28092,1.27189,1.27339,19555.6348,1.28123,1.2825,1.27239,1.274,19546.8058,False
'2012-11-29T23:00:00',1.27329,1.27441,1.27063,1.27201,20629.9734,1.27422,1.27478,1.271,1.27312,20639.0542,False
'2012-11-30T23:00:00',1.27201,1.27201,1.27099,1.27099,0.0,1.27312,1.27312,1.27141,1.27141,0.0,True
'2012-12-02T23:00:00',1.27177,1.27289,1.26853,1.26934,31074.9666,1.27223,1.27519,1.26914,1.26966,30649.1444,True
'2012-12-03T23:00:00',1.26948,1.27639,1.26908,1.27434,20150.0729,1.27044,1.27677,1.26946,1.27466,20768.3018,True
'2012-12-04T23:00:00',1.27465,1.27679,1.27272,1.27463,19532.8665,1.27558,1.27715,1.27316,1.27527,20023.5789,True
'2012-12-05T23:00:00',1.27446,1.28283,1.27258,1.27964,22403.4078,1.27537,1.28323,1.27293,1.28016,22431.3373,False
'2012-12-06T23:00:00',1.27803,1.2811,1.27648,1.27941,17208.1414,1.27957,1.28147,1.27773,1.2812,17692.7005,True
'2012-12-09T23:00:00',1.28016,1.28324,1.27859,1.28104,14617.6973,1.28109,1.28366,1.27901,1.28161,14530.1673,True
'2012-12-10T23:00:00',1.28081,1.28577,1.27829,1.28531,15208.2305,1.28161,1.28645,1.27876,1.28591,15503.2255,True
'2012-12-11T23:00:00',1.28518,1.29025,1.2842,1.28808,17836.8407,1.28591,1.29068,1.28456,1.28852,18101.8392,False
'2012-12-12T23:00:00',1.28828,1.28911,1.2839,1.28526,14098.3806,1.28918,1.28959,1.2843,1.28671,14156.8708,True
'2012-12-13T23:00:00',1.28444,1.2895,1.28366,1.28785,15810.6552,1.28556,1.29007,1.28406,1.28897,15659.4019,False
'2012-12-16T23:00:00',1.28697,1.28925,1.28402,1.28597,18230.2802,1.28811,1.2902,1.28438,1.28701,18447.5328,False
'2012-12-17T23:00:00',1.28408,1.28731,1.28049,1.28183,15183.262,1.28452,1.28772,1.28091,1.28238,15327.4835,False
'2012-12-18T23:00:00',1.28183,1.28417,1.27618,1.2769,16801.5966,1.28241,1.28454,1.27678,1.27747,16720.5131,False
'2012-12-19T23:00:00',1.2769,1.28001,1.27501,1.27694,14413.5899,1.27751,1.2804,1.27536,1.27742,14722.4029,False
'2012-12-20T23:00:00',1.27693,1.27737,1.26762,1.26883,20104.7198,1.27742,1.27805,1.26818,1.26936,20213.9542,False
'2012-12-23T23:00:00',1.26893,1.27181,1.26201,1.26258,19763.3601,1.26947,1.27235,1.26335,1.26341,18049.3596,False
'2012-12-24T23:00:00',1.26236,1.26653,1.26211,1.26543,2645.064,1.26363,1.26837,1.26288,1.26677,2402.4975,True
'2012-12-25T23:00:00',1.26486,1.2699,1.26467,1.26969,19502.3007,1.26554,1.27087,1.26552,1.27052,22245.4207,False
'2012-12-26T23:00:00',1.26962,1.26971,1.26531,1.26861,12330.3751,1.27062,1.27081,1.26581,1.26926,12104.5213,True
'2012-12-27T23:00:00',1.26847,1.27128,1.26663,1.26861,14722.9935,1.26926,1.27171,1.26745,1.27016,14480.0613,True
'2012-12-30T23:00:00',1.26777,1.27233,1.2646,1.26817,17049.4673,1.26823,1.27322,1.26584,1.26903,16558.9592,False
'2012-12-31T23:00:00',1.26817,1.26817,1.26757,1.26795,20.6056,1.26903,1.26903,1.26843,1.26885,19.2398,True
'2013-01-01T23:00:00',1.26921,1.28371,1.26655,1.28159,36337.7899,1.26996,1.28415,1.26809,1.28214,38645.8299,True
'2013-01-02T23:00:00',1.28159,1.28609,1.27996,1.28292,17890.9099,1.28218,1.2865,1.28038,1.2836,17752.15,True
'2013-01-03T23:00:00',1.28277,1.28658,1.27839,1.28548,22844.8202,1.28361,1.28765,1.27877,1.28661,22856.6599,True
'2013-01-06T23:00:00',1.28584,1.29279,1.2856,1.29043,20188.3999,1.2869,1.29324,1.28664,1.29137,20299.3199,False
'2013-01-07T23:00:00',1.29053,1.29224,1.28717,1.29082,16774.32,1.29162,1.29276,1.28755,1.29148,16949.63,True
'2013-01-08T23:00:00',1.29079,1.29233,1.28788,1.28963,17062.87,1.29156,1.2927,1.28832,1.29036,17114.7,True
'2013-01-09T23:00:00',1.28962,1.2968,1.28865,1.29529,19478.92,1.29043,1.29719,1.28946,1.29574,19598.34,False
'2013-01-10T23:00:00',1.29514,1.29601,1.28977,1.2906,19817.2599,1.29574,1.2969,1.29037,1.29253,19789.1099,True
'2013-01-13T23:00:00',1.29003,1.29681,1.28919,1.29521,15664.4099,1.29315,1.29716,1.2901,1.29581,15803.3901,False
'2013-01-14T23:00:00',1.29525,1.2954,1.28982,1.29482,15015.39,1.2959,1.29661,1.29028,1.29574,14920.3301,True
'2013-01-15T23:00:00',1.29486,1.29589,1.28955,1.29376,16831.06,1.29602,1.29635,1.28989,1.29438,16901.9101,False
'2013-01-16T23:00:00',1.29373,1.2943,1.28526,1.29011,22894.3198,1.29441,1.29502,1.28573,1.29057,22198.02,False
'2013-01-17T23:00:00',1.29011,1.29195,1.28637,1.28958,20764.65,1.29082,1.29249,1.28688,1.29054,20250.8101,True
'2013-01-20T23:00:00',1.28878,1.29433,1.28734,1.29129,13433.47,1.29049,1.29485,1.28779,1.29187,13200.58,True
'2013-01-21T23:00:00',1.29119,1.29726,1.29066,1.29616,20821.1099,1.29187,1.29776,1.29146,1.29728,20920.5299,False
'2013-01-22T23:00:00',1.29582,1.29657,1.2925,1.29485,18321.9001,1.29767,1.29837,1.29292,1.29543,18569.4301,False
'2013-01-23T23:00:00',1.29485,1.29485,1.28337,1.28432,23517.1399,1.29544,1.29608,1.2838,1.28506,23544.04,False
'2013-01-24T23:00:00',1.28419,1.28832,1.28317,1.28578,25793.9499,1.28528,1.28883,1.28354,1.2886,25777.3602,True
'2013-01-27T23:00:00',1.28575,1.29062,1.28518,1.28939,21168.45,1.2879,1.29109,1.28612,1.28998,20867.5901,True
'2013-01-28T23:00:00',1.28939,1.29356,1.28774,1.29222,23291.63,1.29012,1.2939,1.28924,1.29266,23038.2,True
'2013-01-29T23:00:00',1.29222,1.29356,1.28491,1.28704,22951.2199,1.29279,1.29405,1.28559,1.28802,23030.9801,False
'2013-01-30T23:00:00',1.28653,1.29282,1.28551,1.28965,23389.2199,1.28848,1.29332,1.28652,1.29033,23505.4799,True
'2013-01-31T23:00:00',1.28963,1.29302,1.28656,1.29049,27364.1998,1.29049,1.2934,1.28694,1.29168,27062.3498,True
'2013-02-03T23:00:00',1.29146,1.29374,1.2895,1.29285,18380.9401,1.29334,1.29426,1.28994,1.29344,18309.78,True
'2013-02-04T23:00:00',1.29274,1.29394,1.28415,1.2847,24890.6501,1.29351,1.29481,1.28463,1.28531,24945.9103,False
'2013-02-05T23:00:00',1.28463,1.28665,1.27453,1.27803,26461.2201,1.28531,1.28714,1.27493,1.27894,26412.7601,False
'2013-02-06T23:00:00',1.27758,1.28027,1.27336,1.27403,24805.04,1.27934,1.2807,1.27401,1.27478,24374.65,False
'2013-02-07T23:00:00',1.27395,1.27989,1.27217,1.27619,25238.5099,1.27478,1.28018,1.2727,1.27846,25639.2899,False
'2013-02-10T23:00:00',1.27601,1.27759,1.27143,1.27324,17820.88,1.27704,1.27854,1.27193,1.27365,17588.6301,True
'2013-02-11T23:00:00',1.27324,1.27921,1.27253,1.27643,23772.7998,1.27381,1.27967,1.2732,1.27696,23659.85,True
'2013-02-12T23:00:00',1.27625,1.28203,1.27606,1.28195,20970.56,1.27719,1.28252,1.27695,1.28252,21083.62,True
'2013-02-13T23:00:00',1.28192,1.28218,1.27683,1.27873,22126.6701,1.2826,1.28333,1.27734,1.27946,21803.3901,False
'2013-02-14T23:00:00',1.27862,1.2815,1.27269,1.27433,21859.8401,1.27966,1.28193,1.27328,1.27586,21442.8101,False
'2013-02-17T23:00:00',1.27212,1.27814,1.2719,1.27801,15182.87,1.27446,1.279,1.2733,1.27883,15295.8699,True
'2013-02-18T23:00:00',1.27809,1.28239,1.27679,1.27985,20903.2601,1.27889,1.28282,1.27743,1.28051,21087.4101,False
'2013-02-19T23:00:00',1.27985,1.2817,1.26781,1.27093,26714.1399,1.28062,1.28214,1.26832,1.27141,27126.4502,False
'2013-02-20T23:00:00',1.27087,1.27296,1.26847,1.27239,27304.47,1.27141,1.27356,1.26892,1.27295,27552.5701,True
'2013-02-21T23:00:00',1.27221,1.27977,1.27069,1.27665,27320.5801,1.27337,1.28021,1.27169,1.27775,27324.0701,False
'2013-02-24T23:00:00',1.27347,1.27722,1.26935,1.27106,31585.7302,1.27555,1.27759,1.27033,1.27204,31283.5098,False
'2013-02-25T23:00:00',1.27091,1.27439,1.26463,1.26678,42506.3501,1.27204,1.27498,1.26522,1.26749,43309.5494,False
'2013-02-26T23:00:00',1.26678,1.26771,1.26107,1.2651,42068.6399,1.26754,1.26831,1.26164,1.2656,41659.4594,True
'2013-02-27T23:00:00',1.26505,1.27126,1.26103,1.2648,40738.6501,1.26564,1.27167,1.2616,1.2654,41124.2103,False
'2013-02-28T23:00:00',1.2648,1.26693,1.26227,1.26509,33346.4999,1.26547,1.26737,1.26303,1.26629,33765.0003,True
'2013-03-03T23:00:00',1.26697,1.27024,1.25966,1.2697,42748.5995,1.26817,1.27092,1.26009,1.27042,43034.6599,True
'2013-03-04T23:00:00',1.2697,1.27822,1.26856,1.27758,55007.9197,1.27042,1.27865,1.26919,1.27817,55298.6099,True
'2013-03-05T23:00:00',1.27751,1.28301,1.27685,1.27745,43224.4698,1.27817,1.28328,1.27747,1.27793,42836.5499,False
'2013-03-06T23:00:00',1.27747,1.2815,1.27564,1.27749,34620.8203,1.27793,1.282,1.27624,1.27813,34839.13,False
'2013-03-07T23:00:00',1.27733,1.28105,1.27506,1.27561,42552.6802,1.27813,1.2817,1.27541,1.27758,42312.6503,True
'2013-03-10T22:00:00',1.27358,1.28326,1.27325,1.28274,28976.4198,1.27473,1.28412,1.27427,1.28344,27680.0304,True
'2013-03-11T22:00:00',1.28251,1.28834,1.28127,1.28638,16819.0701,1.28344,1.289,1.28185,1.28752,16240.1798,True
'2013-03-12T22:00:00',1.28658,1.28894,1.28422,1.28598,23673.0397,1.28748,1.28935,1.28473,1.28712,24479.23,True
'2013-03-13T22:00:00',1.28612,1.29889,1.28495,1.29728,55536.3203,1.28685,1.29929,1.28535,1.29787,57442.14,True
'2013-03-14T22:00:00',1.29709,1.29938,1.29361,1.29806,54833.8001,1.29786,1.2999,1.29398,1.29914,55824.64,True
'2013-03-17T22:00:00',1.29383,1.29976,1.29137,1.29907,53221.4202,1.29594,1.30018,1.29401,1.29993,54593.3299,False
'2013-03-18T22:00:00',1.2991,1.29922,1.29498,1.29686,58234.6297,1.30004,1.30052,1.29534,1.29811,56654.5003,True
'2013-03-19T22:00:00',1.29694,1.30116,1.29576,1.29852,51030.4101,1.298,1.30172,1.29641,1.2993,51981.5498,True
'2013-03-20T22:00:00',1.29846,1.30557,1.2965,1.30437,53877.04,1.2992,1.30607,1.29682,1.30498,55081.6301,True
'2013-03-21T22:00:00',1.30421,1.30618,1.3021,1.30283,46575.9999,1.30496,1.30653,1.30242,1.30483,46518.7598,False
'2013-03-24T22:00:00',1.30333,1.30491,1.29924,1.30128,51628.6995,1.30452,1.30576,1.29955,1.30178,52131.4899,False
'2013-03-25T22:00:00',1.30109,1.30247,1.29657,1.30059,48249.9501,1.30178,1.30283,1.29689,1.30148,48772.3103,False
'2013-03-26T22:00:00',1.30046,1.30243,1.29619,1.29733,50615.9102,1.30157,1.30274,1.29656,1.29827,50500.7,False
'2013-03-27T22:00:00',1.29732,1.29884,1.29004,1.29116,49524.13,1.29826,1.29919,1.29043,1.29183,48674.6802,False
'2013-03-28T22:00:00',1.291,1.293,1.28974,1.292,30476.27,1.29202,1.29406,1.2906,1.29369,27812.3799,True
'2013-03-31T23:00:00',1.29224,1.29363,1.28967,1.29217,24467.5101,1.29433,1.29439,1.28996,1.29274,25016.2901,True
'2013-04-01T23:00:00',1.29203,1.29688,1.29115,1.29478,46171.3398,1.29274,1.29725,1.29172,1.29582,46531.4499,True
'2013-04-02T23:00:00',1.29484,1.29848,1.2941,1.29547,43943.9797,1.29574,1.29882,1.29467,1.29643,44765.05,False
'2013-04-03T23:00:00',1.29542,1.29789,1.28945,1.29338,56838.6897,1.29653,1.29818,1.28982,1.29456,56602.45,False
'2013-04-04T23:00:00',1.29339,1.2942,1.2844,1.28789,58805.7597,1.29458,1.29487,1.28477,1.28884,58427.0304,False
'2013-04-07T23:00:00',1.28637,1.29346,1.28485,1.29329,49618.6801,1.28823,1.29407,1.28524,1.29393,49041.3995,True
'2013-04-08T23:00:00',1.29321,1.30141,1.2916,1.29939,54150.1003,1.29399,1.30184,1.29195,1.30033,55022.4103,True
'2013-04-09T23:00:00',1.29909,1.30592,1.29671,1.30488,52016.2398,1.30065,1.30642,1.29706,1.30582,51796.77,True
'2013-04-10T23:00:00',1.30476,1.30927,1.29996,1.30422,49585.7897,1.30591,1.30963,1.30022,1.30491,49076.5502,False
'2013-04-11T23:00:00',1.30423,1.30671,1.29595,1.29883,50989.9195,1.3049,1.30702,1.29632,1.30047,51989.5196,False
'2013-04-14T23:00:00',1.29983,1.30143,1.27477,1.2776,79770.8101,1.30092,1.30175,1.27533,1.27839,80069.4492,False
'2013-04-15T23:00:00',1.27755,1.28378,1.27537,1.28257,66606.9597,1.27832,1.28412,1.27686,1.28322,65881.34,False
'2013-04-16T23:00:00',1.28247,1.28298,1.27078,1.2728,75696.5903,1.28322,1.28393,1.27126,1.27346,74052.2099,False
'2013-04-17T23:00:00',1.27271,1.27667,1.27021,1.27278,67368.1898,1.27352,1.27703,1.27054,1.27359,66861.65,True
'2013-04-18T23:00:00',1.27276,1.27946,1.27052,1.27067,60841.7197,1.27359,1.27973,1.27098,1.27193,62903.4996,False
'2013-04-21T23:00:00',1.27028,1.27587,1.2697,1.27387,57925.5199,1.2725,1.27623,1.27013,1.27465,57971.82,False
'2013-04-22T23:00:00',1.27386,1.27439,1.26805,1.2732,58134.51,1.27465,1.27569,1.26838,1.27416,57858.9605,True
'2013-04-23T23:00:00',1.27325,1.27791,1.27033,1.27667,55407.4801,1.27408,1.27842,1.27062,1.27733,57726.9494,True
'2013-04-24T23:00:00',1.27639,1.28008,1.27418,1.27467,57726.3897,1.27757,1.28038,1.27468,1.27531,59812.2894,False
'2013-04-25T23:00:00',1.27442,1.27738,1.26945,1.27023,59502.1697,1.27553,1.27768,1.26985,1.27224,58285.6502,True
'2013-04-28T23:00:00',1.27178,1.27778,1.26995,1.27664,43296.5799,1.27332,1.27825,1.27053,1.27742,41077.2098,True
'2013-04-29T23:00:00',1.27665,1.27911,1.27363,1.27668,52398.3999,1.27741,1.27946,1.27399,1.27752,54139.8804,False
'2013-04-30T23:00:00',1.2764,1.27774,1.26567,1.26698,53394.2495,1.27777,1.27847,1.2662,1.26792,53079.0098,False
'2013-05-01T23:00:00',1.26601,1.2686,1.26026,1.26537,57674.3103,1.26794,1.26896,1.26057,1.26633,56707.7899,True
'2013-05-02T23:00:00',1.26517,1.27348,1.26313,1.27204,52022.2398,1.26697,1.27445,1.26379,1.27432,52467.2199,False
'2013-05-05T23:00:00',1.2714,1.27204,1.25908,1.26198,41959.0898,1.27329,1.27432,1.25953,1.26272,41934.3999,False
'2013-05-06T23:00:00',1.26188,1.26225,1.25148,1.25428,57211.4001,1.26272,1.26353,1.25183,1.25512,58007.6706,False
'2013-05-07T23:00:00',1.25404,1.25518,1.24705,1.24818,48601.1903,1.25518,1.25634,1.24763,1.24902,48176.9497,True
'2013-05-08T23:00:00',1.24799,1.25914,1.23823,1.24468,52610.49,1.24917,1.25946,1.23869,1.24542,51808.3802,False
'2013-05-09T23:00:00',1.24445,1.24634,1.23525,1.24032,60728.1605,1.24555,1.24668,1.23549,1.24243,60907.5298,False
'2013-05-12T23:00:00',1.23948,1.24193,1.2341,1.23508,49068.4795,1.24042,1.24243,1.23471,1.23592,49502.57,False
'2013-05-13T23:00:00',1.23504,1.23818,1.22771,1.22895,59496.2298,1.23617,1.23851,1.22825,1.23003,58131.1098,False
'2013-05-14T23:00:00',1.22889,1.2357,1.22693,1.23247,57178.3901,1.23001,1.23599,1.22721,1.23333,56887.7799,False
'2013-05-15T23:00:00',1.23371,1.23537,1.22682,1.22877,70498.2406,1.23396,1.23568,1.22735,1.22906,67297.4902,False
'2013-05-16T23:00:00',1.22824,1.2298,1.22062,1.22457,57969.0298,1.22899,1.23062,1.22094,1.22576,56165.2197,True
'2013-05-19T23:00:00',1.22678,1.23202,1.22387,1.22949,54518.0099,1.22752,1.2325,1.22466,1.23064,55227.9402,True
'2013-05-20T23:00:00',1.22968,1.23885,1.22462,1.23465,64421.8101,1.23074,1.2393,1.22546,1.23543,66008.8996,False
'2013-05-21T23:00:00',1.23433,1.23597,1.22311,1.22748,71556.3104,1.23524,1.23637,1.22337,1.22862,70796.54,False
'2013-05-22T23:00:00',1.22791,1.23496,1.21664,1.23146,78744.2407,1.22994,1.23541,1.21689,1.23263,79328.3602,False
'2013-05-23T23:00:00',1.23176,1.23176,1.2183,1.21938,61607.85,1.23296,1.23296,1.21876,1.2213,61641.96,False
'2013-05-26T23:00:00',1.21961,1.2204,1.21248,1.21396,45571.3306,1.22231,1.22231,1.21309,1.21526,45876.4207,True
'2013-05-27T23:00:00',1.21467,1.22579,1.21275,1.22148,61471.49,1.21549,1.22599,1.2131,1.22222,60901.0606,False
'2013-05-28T23:00:00',1.2213,1.22345,1.21034,1.21988,71203.2596,1.22245,1.22368,1.21061,1.22006,72493.0294,True
'2013-05-29T23:00:00',1.21942,1.22582,1.21359,1.21448,73439.9194,1.22042,1.22645,1.21391,1.21562,74608.6505,False
'2013-05-30T23:00:00',1.21475,1.21941,1.20754,1.20964,73134.2891,1.21592,1.21973,1.20782,1.21122,73530.4798,True
'2013-06-02T23:00:00',1.21268,1.22357,1.20969,1.22287,68514.7702,1.21366,1.22434,1.21048,1.22393,71111.2698,False
'2013-06-03T23:00:00',1.22233,1.22328,1.20492,1.20798,62914.9796,1.22343,1.22444,1.20533,1.20862,65507.59,False
'2013-06-04T23:00:00',1.20798,1.21106,1.18736,1.19208,71584.8202,1.20862,1.21139,1.18762,1.19292,69370.5205,False
'2013-06-05T23:00:00',1.19169,1.20378,1.17915,1.19368,72169.3702,1.19284,1.20445,1.17952,1.19462,72550.5098,False
'2013-06-06T23:00:00',1.19329,1.19358,1.17458,1.18538,76496.4197,1.19444,1.1948,1.17522,1.18753,77408.0298,False
'2013-06-09T23:00:00',1.17468,1.19319,1.17448,1.1897,67561.5001,1.17632,1.1935,1.17602,1.19089,67275.2002,False
'2013-06-10T23:00:00',1.18928,1.19131,1.17439,1.18232,82095.3295,1.19114,1.19203,1.1746,1.18343,85324.6597,True
'2013-06-11T23:00:00',1.18208,1.20042,1.18183,1.19068,88505.189,1.18322,1.20104,1.18312,1.19182,89961.5498,True
'2013-06-12T23:00:00',1.18868,1.20522,1.18629,1.20298,83557.4894,1.19096,1.20596,1.18664,1.20372,83656.2309,True
'2013-06-13T23:00:00',1.20392,1.20787,1.19638,1.19803,71684.7903,1.20423,1.20888,1.19802,1.19827,70704.1901,True
'2013-06-16T23:00:00',1.19629,1.20848,1.19375,1.19773,60222.7504,1.19743,1.20884,1.19416,1.19873,61348.66,False
'2013-06-17T23:00:00',1.19763,1.202,1.18932,1.19591,58253.8398,1.1996,1.2023,1.18961,1.19674,57925.6802,False
'2013-06-18T23:00:00',1.19597,1.19994,1.17601,1.17908,71329.9703,1.19693,1.20157,1.17662,1.18022,70075.5403,False
'2013-06-19T23:00:00',1.17847,1.18135,1.16846,1.17077,88100.5802,1.17942,1.18165,1.16928,1.17163,87458.8897,False
'2013-06-20T23:00:00',1.17077,1.17929,1.16965,1.17653,69770.7401,1.17163,1.17975,1.17107,1.17693,70061.7799,True
'2013-06-23T23:00:00',1.17468,1.18509,1.17182,1.17968,82555.8191,1.17605,1.18567,1.17212,1.18062,82697.3404,False
'2013-06-24T23:00:00',1.17878,1.18271,1.17035,1.17383,73648.3595,1.18042,1.18338,1.17073,1.17457,74983.8097,True
'2013-06-25T23:00:00',1.1744,1.18811,1.17273,1.18187,69770.5095,1.1753,1.18865,1.1731,1.18283,70014.4909,False
'2013-06-26T23:00:00',1.18188,1.18357,1.17343,1.17438,59621.86,1.18282,1.18389,1.17402,1.1753,59307.1702,False
'2013-06-27T23:00:00',1.17438,1.1765,1.15619,1.15812,62500.8599,1.1753,1.17692,1.15665,1.1584,63128.8202,False
'2013-06-30T23:00:00',1.1556,1.16925,1.1556,1.16709,50759.8904,1.15797,1.1696,1.15783,1.16811,50377.5003,True
'2013-07-01T23:00:00',1.16733,1.1696,1.1586,1.16267,59720.5801,1.16913,1.17092,1.159,1.16362,58106.9798,False
'2013-07-02T23:00:00',1.16249,1.16747,1.15043,1.15679,60154.9902,1.16362,1.16775,1.15087,1.15743,60009.8297,True
'2013-07-03T23:00:00',1.15687,1.16751,1.15451,1.16429,51698.6999,1.15755,1.16857,1.15482,1.16522,51862.76,True
'2013-07-04T23:00:00',1.16476,1.17077,1.15856,1.16037,56298.5894,1.16588,1.17133,1.15885,1.16063,56235.3304,False
'2013-07-07T23:00:00',1.15845,1.16972,1.1577,1.16778,44793.8697,1.16122,1.17022,1.15924,1.16862,45224.4299,True
